id,sx,sy,tx,ty,dup,data,dir,region
5809,37,2,13,3,0,0,0,1
5810,37,2,14,3,0,0,0,1
5811,37,2,15,3,0,0,0,1
5812,37,2,16,3,0,14,0,1
5813,37,2,11,3,0,0,0,1
5814,37,2,12,3,0,14,0,1
5815,37,2,1,3,0,0,0,1
5816,37,2,2,3,0,14,0,1
5817,17,1,13,2,0,0,1,1
5818,16,1,13,2,0,1634,1,1
5819,15,1,13,2,0,1662,1,1
5820,14,1,13,2,0,0,1,1
5821,13,1,13,2,0,0,1,1
5822,12,1,13,2,0,1648,1,1
5823,11,1,13,2,0,1662,1,1
5824,10,1,13,2,0,0,1,1
5825,9,1,13,2,0,0,1,1
5826,8,1,13,2,0,0,1,1
5827,7,1,13,2,0,0,1,1
5828,6,1,13,2,0,0,1,1
5829,5,1,13,2,0,0,1,1
5830,4,1,13,2,0,0,1,1
5831,0,1,13,2,0,1634,1,1
5832,3,1,13,2,0,0,1,1
5833,2,1,13,2,0,1634,1,1
5834,1,1,13,2,0,0,1,1
5835,13,2,21,3,0,1564,0,1
5836,13,2,22,3,0,0,0,1
5837,13,2,35,3,0,0,0,1
5838,13,2,32,3,0,0,0,1
5839,13,2,25,3,0,0,0,1
5840,13,2,24,3,0,1564,0,1
5841,13,2,33,3,0,0,0,1
5842,13,2,28,3,0,0,0,1
5843,13,2,29,3,0,0,0,1
5844,13,2,26,3,0,1578,0,1
5845,13,2,31,3,0,0,0,1
5846,13,2,18,3,0,0,0,1
5847,13,2,27,3,0,1564,0,1
5848,13,2,34,3,0,0,0,1
5849,13,2,23,3,0,0,0,1
5850,13,2,20,3,0,0,0,1
5851,13,2,19,3,0,0,0,1
5852,13,2,30,3,0,1578,0,1
5853,499,0,28,1,0,0,0,1
5854,684,0,38,1,0,0,0,1
5855,88,0,5,1,0,0,0,1
5856,71,1,57,2,0,0,1,1
5857,70,1,57,2,0,0,1,1
5858,69,1,57,2,0,0,1,1
5859,68,1,57,2,0,0,1,1
5860,67,1,57,2,0,0,1,1
5861,66,1,57,2,0,0,1,1
5862,65,1,57,2,0,0,1,1
5863,64,1,57,2,0,0,1,1
5864,63,1,57,2,0,0,1,1
5865,62,1,57,2,0,0,1,1
5866,61,1,57,2,0,0,1,1
5867,60,1,57,2,0,0,1,1
5868,59,1,57,2,0,0,1,1
5869,58,1,57,2,0,0,1,1
5870,57,1,57,2,0,0,1,1
5871,56,1,57,2,0,0,1,1
5872,55,1,57,2,0,0,1,1
5873,54,1,57,2,0,0,1,1
5874,57,2,6,3,0,0,0,1
5875,57,2,13,3,0,0,0,1
5876,57,2,14,3,0,0,0,1
5877,57,2,9,3,0,0,0,1
5878,57,2,10,3,0,0,0,1
5879,57,2,17,3,0,0,0,1
5880,57,2,0,3,0,0,0,1
5881,57,2,7,3,0,0,0,1
5882,57,2,8,3,0,0,0,1
5883,57,2,15,3,0,0,0,1
5884,57,2,4,3,0,0,0,1
5885,57,2,5,3,0,0,0,1
5886,57,2,12,3,0,0,0,1
5887,57,2,1,3,0,0,0,1
5888,57,2,2,3,0,0,0,1
5889,57,2,3,3,0,0,0,1
5890,57,2,16,3,0,0,0,1
5891,57,2,11,3,0,0,0,1
5892,35,1,22,2,0,0,1,1
5893,34,1,22,2,0,0,1,1
5894,33,1,22,2,0,1620,1,1
5895,32,1,22,2,0,0,1,1
5896,31,1,22,2,0,1606,1,1
5897,30,1,22,2,0,0,1,1
5898,29,1,22,2,0,0,1,1
5899,28,1,22,2,0,0,1,1
5900,27,1,22,2,0,0,1,1
5901,26,1,22,2,0,0,1,1
5902,25,1,22,2,0,0,1,1
5903,24,1,22,2,0,0,1,1
5904,23,1,22,2,0,1634,1,1
5905,22,1,22,2,0,1634,1,1
5906,21,1,22,2,0,0,1,1
5907,20,1,22,2,0,1634,1,1
5908,19,1,22,2,0,0,1,1
5909,18,1,22,2,0,0,1,1
5910,22,2,15,3,0,0,0,1
5911,22,2,10,3,0,0,0,1
5912,22,2,5,3,0,0,0,1
5913,22,2,12,3,0,14,0,1
5914,22,2,7,3,0,28,0,1
5915,22,2,2,3,0,0,0,1
5916,22,2,9,3,0,28,0,1
5917,22,2,4,3,0,0,0,1
5918,22,2,17,3,0,28,0,1
5919,22,2,6,3,0,28,0,1
5920,22,2,1,3,0,0,0,1
5921,22,2,14,3,0,0,0,1
5922,22,2,3,3,0,1564,0,1
5923,22,2,16,3,0,28,0,1
5924,22,2,11,3,0,28,0,1
5925,22,2,0,3,0,0,0,1
5926,22,2,13,3,0,1578,0,1
5927,22,2,8,3,0,14,0,1
5928,71,1,62,2,0,0,1,1
5929,70,1,62,2,0,0,1,1
5930,69,1,62,2,0,0,1,1
5931,68,1,62,2,0,0,1,1
5932,67,1,62,2,0,0,1,1
5933,66,1,62,2,0,0,1,1
5934,65,1,62,2,0,0,1,1
5935,64,1,62,2,0,0,1,1
5936,63,1,62,2,0,0,1,1
5937,62,1,62,2,0,0,1,1
5938,61,1,62,2,0,0,1,1
5939,60,1,62,2,0,0,1,1
5940,59,1,62,2,0,0,1,1
5941,58,1,62,2,0,0,1,1
5942,57,1,62,2,0,0,1,1
5943,56,1,62,2,0,0,1,1
5944,55,1,62,2,0,0,1,1
5945,54,1,62,2,0,0,1,1
5946,62,2,6,3,0,0,0,1
5947,62,2,7,3,0,0,0,1
5948,62,2,8,3,0,0,0,1
5949,62,2,9,3,0,0,0,1
5950,62,2,10,3,0,0,0,1
5951,62,2,11,3,0,0,0,1
5952,62,2,12,3,0,0,0,1
5953,62,2,13,3,0,0,0,1
5954,62,2,14,3,0,0,0,1
5955,62,2,15,3,0,0,0,1
5956,62,2,16,3,0,0,0,1
5957,62,2,17,3,0,0,0,1
5958,62,2,0,3,0,0,0,1
5959,62,2,1,3,0,0,0,1
5960,62,2,2,3,0,0,0,1
5961,62,2,3,3,0,0,0,1
5962,62,2,4,3,0,0,0,1
5963,62,2,5,3,0,0,0,1
5964,17,1,3,2,0,0,1,1
5965,16,1,3,2,0,1634,1,1
5966,15,1,3,2,0,84,1,1
5967,14,1,3,2,0,0,1,1
5968,13,1,3,2,0,0,1,1
5969,12,1,3,2,0,1620,1,1
5970,11,1,3,2,0,0,1,1
5971,10,1,3,2,0,1634,1,1
5972,9,1,3,2,0,0,1,1
5973,8,1,3,2,0,0,1,1
5974,7,1,3,2,0,0,1,1
5975,6,1,3,2,0,0,1,1
5976,5,1,3,2,0,0,1,1
5977,4,1,3,2,0,0,1,1
5978,0,1,3,2,0,1620,1,1
5979,3,1,3,2,0,0,1,1
5980,2,1,3,2,0,1620,1,1
5981,1,1,3,2,0,0,1,1
5982,3,2,17,3,0,0,0,1
5983,3,2,4,3,0,0,0,1
5984,3,2,9,3,0,1564,0,1
5985,3,2,12,3,0,1578,0,1
5986,3,2,1,3,0,1564,0,1
5987,3,2,14,3,0,0,0,1
5988,3,2,5,3,0,0,0,1
5989,3,2,16,3,0,0,0,1
5990,3,2,3,3,0,1564,0,1
5991,3,2,6,3,0,0,0,1
5992,3,2,13,3,0,0,0,1
5993,3,2,8,3,0,1578,0,1
5994,3,2,11,3,0,0,0,1
5995,3,2,10,3,0,0,0,1
5996,3,2,15,3,0,1564,0,1
5997,3,2,0,3,0,0,0,1
5998,3,2,7,3,0,0,0,1
5999,3,2,2,3,0,0,0,1
6000,17,0,0,1,0,0,0,1
6001,1061,0,59,1,0,0,0,1
6002,517,0,29,1,0,0,0,1
6003,422,0,23,1,0,112,0,1
6004,257,0,14,1,0,0,0,1
6005,114,0,6,1,0,1662,0,1
6006,188,0,10,1,0,0,0,1
6007,144,0,8,1,0,0,0,1
6008,975,0,55,1,0,0,0,1
6009,848,0,47,1,0,112,0,1
6010,1044,0,58,1,0,0,0,1
6011,1139,0,64,1,0,0,0,1
6012,1026,0,57,1,0,0,0,1
6013,63,2,28,3,0,0,1,1
6014,69,2,28,3,0,0,1,1
6015,67,2,28,3,0,0,1,1
6016,27,2,28,3,0,1592,1,1
6017,12,2,28,3,0,0,1,1
6018,14,2,28,3,0,0,1,1
6019,30,2,28,3,0,0,1,1
6020,45,2,28,3,0,0,1,1
6021,32,2,28,3,0,0,1,1
6022,53,2,28,3,0,0,1,1
6023,47,2,28,3,0,0,1,1
6024,51,2,28,3,0,0,1,1
6025,65,2,28,3,0,0,1,1
6026,71,2,28,3,0,0,1,1
6027,34,2,28,3,0,1592,1,1
6028,16,2,28,3,0,42,1,1
6029,10,2,28,3,0,42,1,1
6030,49,2,28,3,0,0,1,1
6031,29,2,28,3,0,0,1,1
6032,35,2,28,3,0,1592,1,1
6033,31,2,28,3,0,0,1,1
6034,17,2,28,3,0,0,1,1
6035,11,2,28,3,0,0,1,1
6036,48,2,28,3,0,0,1,1
6037,66,2,28,3,0,0,1,1
6038,9,2,28,3,0,0,1,1
6039,33,2,28,3,0,0,1,1
6040,28,2,28,3,0,0,1,1
6041,13,2,28,3,0,0,1,1
6042,15,2,28,3,0,0,1,1
6043,64,2,28,3,0,0,1,1
6044,70,2,28,3,0,0,1,1
6045,68,2,28,3,0,0,1,1
6046,52,2,28,3,0,0,1,1
6047,46,2,28,3,0,0,1,1
6048,50,2,28,3,0,0,1,1
6049,16,2,24,3,0,42,1,1
6050,51,2,24,3,0,0,1,1
6051,10,2,24,3,0,0,1,1
6052,45,2,24,3,0,0,1,1
6053,63,2,24,3,0,0,1,1
6054,30,2,24,3,0,1592,1,1
6055,27,2,24,3,0,1592,1,1
6056,53,2,24,3,0,0,1,1
6057,12,2,24,3,0,0,1,1
6058,69,2,24,3,0,0,1,1
6059,67,2,24,3,0,0,1,1
6060,32,2,24,3,0,0,1,1
6061,14,2,24,3,0,28,1,1
6062,49,2,24,3,0,0,1,1
6063,47,2,24,3,0,0,1,1
6064,71,2,24,3,0,0,1,1
6065,65,2,24,3,0,0,1,1
6066,34,2,24,3,0,0,1,1
6067,46,2,24,3,0,0,1,1
6068,28,2,24,3,0,1592,1,1
6069,52,2,24,3,0,0,1,1
6070,68,2,24,3,0,0,1,1
6071,33,2,24,3,0,0,1,1
6072,35,2,24,3,0,0,1,1
6073,11,2,24,3,0,0,1,1
6074,15,2,24,3,0,0,1,1
6075,48,2,24,3,0,0,1,1
6076,66,2,24,3,0,0,1,1
6077,31,2,24,3,0,1592,1,1
6078,9,2,24,3,0,0,1,1
6079,13,2,24,3,0,0,1,1
6080,17,2,24,3,0,0,1,1
6081,50,2,24,3,0,0,1,1
6082,64,2,24,3,0,0,1,1
6083,29,2,24,3,0,1592,1,1
6084,70,2,24,3,0,0,1,1
6085,7,2,6,3,0,28,1,1
6086,43,2,6,3,0,0,1,1
6087,1,2,6,3,0,0,1,1
6088,37,2,6,3,0,0,1,1
6089,55,2,6,3,0,0,1,1
6090,21,2,6,3,0,0,1,1
6091,18,2,6,3,0,0,1,1
6092,36,2,6,3,0,0,1,1
6093,3,2,6,3,0,0,1,1
6094,61,2,6,3,0,0,1,1
6095,59,2,6,3,0,0,1,1
6096,23,2,6,3,0,1592,1,1
6097,5,2,6,3,0,0,1,1
6098,41,2,6,3,0,0,1,1
6099,39,2,6,3,0,0,1,1
6100,54,2,6,3,0,0,1,1
6101,57,2,6,3,0,0,1,1
6102,25,2,6,3,0,1592,1,1
6103,38,2,6,3,0,0,1,1
6104,19,2,6,3,0,0,1,1
6105,44,2,6,3,0,0,1,1
6106,60,2,6,3,0,0,1,1
6107,24,2,6,3,0,1592,1,1
6108,26,2,6,3,0,0,1,1
6109,2,2,6,3,0,0,1,1
6110,6,2,6,3,0,0,1,1
6111,40,2,6,3,0,0,1,1
6112,58,2,6,3,0,0,1,1
6113,22,2,6,3,0,0,1,1
6114,0,2,6,3,0,42,1,1
6115,4,2,6,3,0,42,1,1
6116,8,2,6,3,0,28,1,1
6117,42,2,6,3,0,0,1,1
6118,56,2,6,3,0,0,1,1
6119,20,2,6,3,0,0,1,1
6120,62,2,6,3,0,0,1,1
6121,1036,0,58,1,0,0,0,1
6122,1130,0,63,1,0,0,0,1
6123,254,0,14,1,0,0,0,1
6124,418,0,23,1,0,0,0,1
6125,945,0,53,1,0,112,0,1
6126,285,0,16,1,0,0,0,1
6127,770,0,43,1,0,112,0,1
6128,40,2,5,3,0,0,1,1
6129,6,2,5,3,0,14,1,1
6130,2,2,5,3,0,14,1,1
6131,24,2,5,3,0,0,1,1
6132,60,2,5,3,0,0,1,1
6133,0,2,5,3,0,0,1,1
6134,44,2,5,3,0,0,1,1
6135,19,2,5,3,0,0,1,1
6136,38,2,5,3,0,0,1,1
6137,20,2,5,3,0,0,1,1
6138,56,2,5,3,0,0,1,1
6139,26,2,5,3,0,0,1,1
6140,42,2,5,3,0,0,1,1
6141,8,2,5,3,0,14,1,1
6142,4,2,5,3,0,0,1,1
6143,22,2,5,3,0,0,1,1
6144,58,2,5,3,0,0,1,1
6145,62,2,5,3,0,0,1,1
6146,39,2,5,3,0,1578,1,1
6147,36,2,5,3,0,0,1,1
6148,5,2,5,3,0,14,1,1
6149,61,2,5,3,0,0,1,1
6150,21,2,5,3,0,0,1,1
6151,55,2,5,3,0,0,1,1
6152,3,2,5,3,0,0,1,1
6153,41,2,5,3,0,1578,1,1
6154,18,2,5,3,0,0,1,1
6155,54,2,5,3,0,0,1,1
6156,23,2,5,3,0,0,1,1
6157,57,2,5,3,0,0,1,1
6158,1,2,5,3,0,0,1,1
6159,43,2,5,3,0,0,1,1
6160,7,2,5,3,0,14,1,1
6161,37,2,5,3,0,1578,1,1
6162,25,2,5,3,0,0,1,1
6163,59,2,5,3,0,0,1,1
6164,450,0,25,1,0,112,0,1
6165,861,0,48,1,0,0,0,1
6166,839,0,47,1,0,112,0,1
6167,1193,0,67,1,0,0,0,1
6168,292,0,16,1,0,0,0,1
6169,365,0,20,1,0,0,0,1
6170,444,0,25,1,0,0,0,1
6171,1217,0,68,1,0,0,0,1
6172,173,0,9,1,0,6312,0,1
6173,697,0,39,1,0,0,0,1
6174,560,0,31,1,0,1662,0,1
6175,3,0,0,1,0,4762,0,1
6176,480,0,27,1,0,0,0,1
6177,386,0,21,1,0,0,0,1
6178,593,0,33,1,0,0,0,1
6179,125,0,7,1,0,0,0,1
6180,976,0,55,1,0,0,0,1
6181,1175,0,66,1,0,0,0,1
6182,643,0,36,1,0,0,0,1
6183,488,0,27,1,0,0,0,1
6184,478,0,27,1,0,0,0,1
6185,671,0,37,1,0,0,0,1
6186,864,0,48,1,0,0,0,1
6187,910,0,51,1,0,0,0,1
6188,801,0,45,1,0,112,0,1
6189,1261,0,71,1,0,0,0,1
6190,1190,0,67,1,0,0,0,1
6191,26,0,1,1,0,0,0,1
6192,1125,0,63,1,0,0,0,1
6193,72,0,4,1,0,1662,0,1
6194,819,0,46,1,0,0,0,1
6195,689,0,38,1,0,0,0,1
6196,646,0,36,1,0,0,0,1
6197,1020,0,57,1,0,0,0,1
6198,787,0,44,1,0,0,0,1
6199,311,0,17,1,0,0,0,1
6200,433,0,24,1,0,112,0,1
6201,745,0,42,1,0,0,0,1
6202,765,0,43,1,0,0,0,1
6203,456,0,25,1,0,0,0,1
6204,792,0,44,1,0,0,0,1
6205,344,0,19,1,0,0,0,1
6206,971,0,54,1,0,0,0,1
6207,832,0,46,1,0,0,0,1
6208,532,0,30,1,0,0,1,1
6209,533,0,30,1,0,0,1,1
6210,534,0,30,1,0,0,1,1
6211,535,0,30,1,0,0,1,1
6212,536,0,30,1,0,0,1,1
6213,537,0,30,1,0,0,1,1
6214,538,0,30,1,0,0,1,1
6215,539,0,30,1,0,0,1,1
6216,540,0,30,1,0,0,1,1
6217,541,0,30,1,0,0,1,1
6218,542,0,30,1,0,0,1,1
6219,543,0,30,1,0,0,1,1
6220,544,0,30,1,0,0,1,1
6221,545,0,30,1,0,0,1,1
6222,546,0,30,1,0,0,1,1
6223,547,0,30,1,0,0,1,1
6224,548,0,30,1,0,0,1,1
6225,549,0,30,1,0,0,1,1
6226,30,1,18,2,0,0,0,1
6227,30,1,19,2,0,0,0,1
6228,30,1,20,2,0,0,0,1
6229,30,1,21,2,0,0,0,1
6230,30,1,22,2,0,0,0,1
6231,30,1,23,2,0,0,0,1
6232,30,1,24,2,0,0,0,1
6233,30,1,25,2,0,0,0,1
6234,30,1,26,2,0,0,0,1
6235,30,1,27,2,0,0,0,1
6236,30,1,28,2,0,0,0,1
6237,30,1,29,2,0,0,0,1
6238,30,1,30,2,0,0,0,1
6239,30,1,31,2,0,0,0,1
6240,30,1,32,2,0,0,0,1
6241,30,1,33,2,0,0,0,1
6242,30,1,34,2,0,0,0,1
6243,30,1,35,2,0,0,0,1
6244,568,0,32,1,0,0,1,1
6245,569,0,32,1,0,0,1,1
6246,570,0,32,1,0,0,1,1
6247,571,0,32,1,0,0,1,1
6248,572,0,32,1,0,0,1,1
6249,573,0,32,1,0,0,1,1
6250,574,0,32,1,0,0,1,1
6251,575,0,32,1,0,0,1,1
6252,576,0,32,1,0,0,1,1
6253,577,0,32,1,0,0,1,1
6254,578,0,32,1,0,0,1,1
6255,579,0,32,1,0,0,1,1
6256,580,0,32,1,0,0,1,1
6257,581,0,32,1,0,0,1,1
6258,582,0,32,1,0,0,1,1
6259,583,0,32,1,0,0,1,1
6260,584,0,32,1,0,0,1,1
6261,585,0,32,1,0,0,1,1
6262,32,1,18,2,0,0,0,1
6263,32,1,19,2,0,0,0,1
6264,32,1,20,2,0,0,0,1
6265,32,1,21,2,0,0,0,1
6266,32,1,22,2,0,0,0,1
6267,32,1,23,2,0,0,0,1
6268,32,1,24,2,0,0,0,1
6269,32,1,25,2,0,0,0,1
6270,32,1,26,2,0,0,0,1
6271,32,1,27,2,0,0,0,1
6272,32,1,28,2,0,0,0,1
6273,32,1,29,2,0,0,0,1
6274,32,1,30,2,0,0,0,1
6275,32,1,31,2,0,0,0,1
6276,32,1,32,2,0,0,0,1
6277,32,1,33,2,0,0,0,1
6278,32,1,34,2,0,0,0,1
6279,32,1,35,2,0,0,0,1
6280,68,0,4,1,0,1662,1,1
6281,69,0,4,1,0,1662,1,1
6282,70,0,4,1,0,0,1,1
6283,71,0,4,1,0,0,1,1
6284,72,0,4,1,0,1662,1,1
6285,73,0,4,1,0,1662,1,1
6286,74,0,4,1,0,0,1,1
6287,75,0,4,1,0,0,1,1
6288,76,0,4,1,0,0,1,1
6289,77,0,4,1,0,0,1,1
6290,78,0,4,1,0,0,1,1
6291,79,0,4,1,0,0,1,1
6292,80,0,4,1,0,0,1,1
6293,81,0,4,1,0,0,1,1
6294,82,0,4,1,0,0,1,1
6295,83,0,4,1,0,0,1,1
6296,84,0,4,1,0,0,1,1
6297,85,0,4,1,0,0,1,1
6298,4,1,0,2,0,14,0,1
6299,4,1,1,2,0,1592,0,1
6300,4,1,2,2,0,14,0,1
6301,4,1,3,2,0,1564,0,1
6302,4,1,4,2,0,0,0,1
6303,4,1,5,2,0,14,0,1
6304,4,1,6,2,0,14,0,1
6305,4,1,7,2,0,14,0,1
6306,4,1,8,2,0,28,0,1
6307,4,1,9,2,0,0,0,1
6308,4,1,10,2,0,1578,0,1
6309,4,1,11,2,0,28,0,1
6310,4,1,12,2,0,1578,0,1
6311,4,1,13,2,0,14,0,1
6312,4,1,14,2,0,42,0,1
6313,4,1,15,2,0,0,0,1
6314,4,1,16,2,0,28,0,1
6315,4,1,17,2,0,14,0,1
6316,586,0,33,1,0,1662,1,1
6317,587,0,33,1,0,0,1,1
6318,588,0,33,1,0,1662,1,1
6319,589,0,33,1,0,1662,1,1
6320,590,0,33,1,0,1662,1,1
6321,591,0,33,1,0,0,1,1
6322,592,0,33,1,0,0,1,1
6323,593,0,33,1,0,0,1,1
6324,594,0,33,1,0,1662,1,1
6325,595,0,33,1,0,0,1,1
6326,596,0,33,1,0,1662,1,1
6327,597,0,33,1,0,1662,1,1
6328,598,0,33,1,0,1662,1,1
6329,599,0,33,1,0,1662,1,1
6330,600,0,33,1,0,1662,1,1
6331,601,0,33,1,0,0,1,1
6332,602,0,33,1,0,0,1,1
6333,603,0,33,1,0,0,1,1
6334,33,1,18,2,0,1620,0,1
6335,33,1,19,2,0,1578,0,1
6336,33,1,20,2,0,14,0,1
6337,33,1,21,2,0,28,0,1
6338,33,1,22,2,0,1634,0,1
6339,33,1,23,2,0,42,0,1
6340,33,1,24,2,0,1592,0,1
6341,33,1,25,2,0,1564,0,1
6342,33,1,26,2,0,3128,0,1
6343,33,1,27,2,0,14,0,1
6344,33,1,28,2,0,1578,0,1
6345,33,1,29,2,0,42,0,1
6346,33,1,30,2,0,56,0,1
6347,33,1,31,2,0,28,0,1
6348,33,1,32,2,0,42,0,1
6349,33,1,33,2,0,42,0,1
6350,33,1,34,2,0,1606,0,1
6351,33,1,35,2,0,1592,0,1
6352,816,0,46,1,0,0,1,1
6353,817,0,46,1,0,0,1,1
6354,818,0,46,1,0,0,1,1
6355,819,0,46,1,0,0,1,1
6356,820,0,46,1,0,0,1,1
6357,821,0,46,1,0,0,1,1
6358,822,0,46,1,0,0,1,1
6359,823,0,46,1,0,0,1,1
6360,824,0,46,1,0,0,1,1
6361,825,0,46,1,0,0,1,1
6362,826,0,46,1,0,0,1,1
6363,827,0,46,1,0,0,1,1
6364,828,0,46,1,0,0,1,1
6365,829,0,46,1,0,0,1,1
6366,830,0,46,1,0,0,1,1
6367,831,0,46,1,0,0,1,1
6368,832,0,46,1,0,0,1,1
6369,833,0,46,1,0,0,1,1
6370,46,1,37,2,0,0,0,1
6371,46,1,38,2,0,0,0,1
6372,46,1,39,2,0,0,0,1
6373,46,1,40,2,0,0,0,1
6374,46,1,41,2,0,0,0,1
6375,46,1,42,2,0,0,0,1
6376,46,1,43,2,0,0,0,1
6377,46,1,44,2,0,0,0,1
6378,46,1,36,2,0,0,0,1
6379,46,1,45,2,0,0,0,1
6380,46,1,46,2,0,0,0,1
6381,46,1,47,2,0,0,0,1
6382,46,1,48,2,0,0,0,1
6383,46,1,49,2,0,0,0,1
6384,46,1,50,2,0,0,0,1
6385,46,1,51,2,0,0,0,1
6386,46,1,52,2,0,0,0,1
6387,46,1,53,2,0,0,0,1
6388,959,0,54,1,0,0,1,1
6389,960,0,54,1,0,0,1,1
6390,961,0,54,1,0,0,1,1
6391,962,0,54,1,0,0,1,1
6392,963,0,54,1,0,0,1,1
6393,964,0,54,1,0,0,1,1
6394,965,0,54,1,0,0,1,1
6395,966,0,54,1,0,0,1,1
6396,967,0,54,1,0,0,1,1
6397,968,0,54,1,0,0,1,1
6398,969,0,54,1,0,0,1,1
6399,970,0,54,1,0,0,1,1
6400,971,0,54,1,0,0,1,1
6401,972,0,54,1,0,0,1,1
6402,973,0,54,1,0,0,1,1
6403,974,0,54,1,0,0,1,1
6404,54,1,55,2,0,0,0,1
6405,54,1,56,2,0,0,0,1
6406,54,1,57,2,0,0,0,1
6407,54,1,58,2,0,0,0,1
6408,54,1,59,2,0,0,0,1
6409,54,1,60,2,0,0,0,1
6410,54,1,61,2,0,0,0,1
6411,54,1,62,2,0,0,0,1
6412,54,1,54,2,0,0,0,1
6413,54,1,63,2,0,0,0,1
6414,54,1,64,2,0,0,0,1
6415,54,1,65,2,0,0,0,1
6416,54,1,66,2,0,0,0,1
6417,54,1,67,2,0,0,0,1
6418,54,1,68,2,0,0,0,1
6419,54,1,69,2,0,0,0,1
6420,54,1,70,2,0,0,0,1
6421,54,1,71,2,0,0,0,1
6422,424,0,24,1,0,0,1,1
6423,425,0,24,1,0,0,1,1
6424,426,0,24,1,0,0,1,1
6425,427,0,24,1,0,0,1,1
6426,428,0,24,1,0,0,1,1
6427,429,0,24,1,0,1662,1,1
6428,430,0,24,1,0,1662,1,1
6429,431,0,24,1,0,1662,1,1
6430,432,0,24,1,0,0,1,1
6431,433,0,24,1,0,1662,1,1
6432,434,0,24,1,0,1662,1,1
6433,435,0,24,1,0,1662,1,1
6434,436,0,24,1,0,1662,1,1
6435,437,0,24,1,0,1662,1,1
6436,438,0,24,1,0,0,1,1
6437,439,0,24,1,0,0,1,1
6438,440,0,24,1,0,0,1,1
6439,441,0,24,1,0,0,1,1
6440,24,1,18,2,0,42,0,1
6441,24,1,19,2,0,28,0,1
6442,24,1,20,2,0,42,0,1
6443,24,1,21,2,0,56,0,1
6444,24,1,22,2,0,14,0,1
6445,24,1,23,2,0,28,0,1
6446,24,1,24,2,0,14,0,1
6447,24,1,25,2,0,70,0,1
6448,24,1,26,2,0,28,0,1
6449,24,1,27,2,0,28,0,1
6450,24,1,28,2,0,28,0,1
6451,24,1,29,2,0,42,0,1
6452,24,1,30,2,0,28,0,1
6453,24,1,31,2,0,14,0,1
6454,24,1,32,2,0,14,0,1
6455,24,1,33,2,0,42,0,1
6456,24,1,34,2,0,56,0,1
6457,24,1,35,2,0,70,0,1
6458,672,0,38,1,0,0,1,1
6459,673,0,38,1,0,0,1,1
6460,674,0,38,1,0,0,1,1
6461,675,0,38,1,0,0,1,1
6462,676,0,38,1,0,0,1,1
6463,677,0,38,1,0,0,1,1
6464,678,0,38,1,0,0,1,1
6465,679,0,38,1,0,0,1,1
6466,680,0,38,1,0,0,1,1
6467,681,0,38,1,0,0,1,1
6468,682,0,38,1,0,0,1,1
6469,683,0,38,1,0,0,1,1
6470,684,0,38,1,0,0,1,1
6471,685,0,38,1,0,0,1,1
6472,686,0,38,1,0,0,1,1
6473,687,0,38,1,0,0,1,1
6474,688,0,38,1,0,0,1,1
6475,689,0,38,1,0,0,1,1
6476,38,1,37,2,0,0,0,1
6477,38,1,38,2,0,0,0,1
6478,38,1,39,2,0,0,0,1
6479,38,1,40,2,0,0,0,1
6480,38,1,41,2,0,0,0,1
6481,38,1,42,2,0,0,0,1
6482,38,1,43,2,0,0,0,1
6483,38,1,44,2,0,0,0,1
6484,38,1,36,2,0,0,0,1
6485,38,1,45,2,0,0,0,1
6486,38,1,46,2,0,0,0,1
6487,38,1,47,2,0,0,0,1
6488,38,1,48,2,0,0,0,1
6489,38,1,49,2,0,0,0,1
6490,38,1,50,2,0,0,0,1
6491,38,1,51,2,0,0,0,1
6492,38,1,52,2,0,0,0,1
6493,38,1,53,2,0,0,0,1
6494,906,0,51,1,0,1662,1,1
6495,907,0,51,1,0,1662,1,1
6496,908,0,51,1,0,0,1,1
6497,909,0,51,1,0,0,1,1
6498,910,0,51,1,0,0,1,1
6499,911,0,51,1,0,0,1,1
6500,912,0,51,1,0,0,1,1
6501,913,0,51,1,0,1662,1,1
6502,914,0,51,1,0,1662,1,1
6503,915,0,51,1,0,0,1,1
6504,916,0,51,1,0,0,1,1
6505,917,0,51,1,0,0,1,1
6506,918,0,51,1,0,0,1,1
6507,919,0,51,1,0,1662,1,1
6508,920,0,51,1,0,1662,1,1
6509,921,0,51,1,0,1662,1,1
6510,922,0,51,1,0,1662,1,1
6511,923,0,51,1,0,1662,1,1
6512,51,1,37,2,0,70,0,1
6513,51,1,38,2,0,42,0,1
6514,51,1,39,2,0,14,0,1
6515,51,1,40,2,0,56,0,1
6516,51,1,41,2,0,56,0,1
6517,51,1,42,2,0,84,0,1
6518,51,1,43,2,0,42,0,1
6519,51,1,44,2,0,28,0,1
6520,51,1,36,2,0,14,0,1
6521,51,1,45,2,0,70,0,1
6522,51,1,46,2,0,42,0,1
6523,51,1,47,2,0,28,0,1
6524,51,1,48,2,0,28,0,1
6525,51,1,49,2,0,42,0,1
6526,51,1,50,2,0,28,0,1
6527,51,1,51,2,0,14,0,1
6528,51,1,52,2,0,56,0,1
6529,51,1,53,2,0,70,0,1
6530,352,0,20,1,0,0,1,1
6531,353,0,20,1,0,0,1,1
6532,354,0,20,1,0,1662,1,1
6533,355,0,20,1,0,0,1,1
6534,356,0,20,1,0,1662,1,1
6535,357,0,20,1,0,1662,1,1
6536,358,0,20,1,0,0,1,1
6537,359,0,20,1,0,0,1,1
